"","weight_function","n_patients","n_bootstraps","cutoff","HR_target","HR_calculated_GPU_bootstraps","HR_calculated_GPU_bootstraps_2_5","HR_calculated_GPU_bootstraps_97_5","BIC_results","nknots"
"83","exponential_weight",100,1000,180,2,0.835173981799158,0.175276282607239,2.99135584945432,553.865791426774,3
"84","exponential_weight",100,1000,180,2.8,4.08251316885185,0.629152665949596,26.8871301603648,446.559070354542,3
"85","exponential_weight",200,1000,180,1.25,1.45020636634319,0.376435417211469,4.55208673037801,1272.9399919057,3
"86","exponential_weight",200,1000,180,1.5,1.42110906731676,0.765611050196183,2.75371773637205,1296.04331544603,3
"87","exponential_weight",200,1000,180,2,1.54533568169605,0.300840981726148,5.06856626700452,1210.30385322386,3
"88","exponential_weight",200,1000,180,2.8,1.0375337486015,0.203577704764225,2.91657823792431,1181.60279566107,3
"89","exponential_weight",500,1000,180,1.25,0.794808589710719,0.380970784506117,1.51692198298516,3929.84065773053,3
"90","exponential_weight",500,1000,180,1.5,3.21152215234295,1.65100126577835,6.46283483684011,3904.56556425845,3
"91","exponential_weight",500,1000,180,2,1.64980395591722,1.051094783113,2.74510420642273,3917.47345180137,3
"92","exponential_weight",500,1000,180,2.8,2.694693549194,1.32700812777802,5.13076957632127,3873.37914805638,3
"93","exponential_weight",1000,1000,180,1.25,1.56844762291914,1.0108228373804,2.39577414736564,8626.47923213039,3
"94","exponential_weight",1000,1000,180,1.5,1.3159273053414,0.786310290867562,2.10652321019749,8764.23629241898,3
"95","exponential_weight",1000,1000,180,2,1.17692010527818,0.741818405202975,1.74693027522244,8430.85657765118,3
"96","exponential_weight",1000,1000,180,2.8,1.83683501999614,1.06426394084365,3.2079043446584,8632.57157245909,3
"97","exponential_weight",2000,1000,180,1.25,1.45451755961946,1.15742876012452,1.84145120496646,19853.62944915,3
"98","exponential_weight",2000,1000,180,1.5,1.82733634552144,1.36533219770868,2.43961561068175,19587.1515514328,3
"99","exponential_weight",2000,1000,180,2,2.66579713301143,1.86957987345647,3.65412107651623,19641.3397113411,3
"100","exponential_weight",2000,1000,180,2.8,2.7190594021328,2.00344163704103,3.69448959447004,19491.885746524,3
"101","exponential_weight",5000,1000,180,1.25,1.24563503728379,1.01637069269537,1.50053174060254,55857.8718633574,3
"102","exponential_weight",5000,1000,180,1.5,1.59090362501852,1.3083153494136,1.9218460805316,55825.4693085973,3
"103","exponential_weight",5000,1000,180,2,1.98941216653946,1.64607685255096,2.36492857864398,55170.8331808444,3
"104","exponential_weight",5000,1000,180,2.8,2.31731009757269,1.90131328774393,2.82844114218729,54393.2519014307,3
"105","exponential_weight",10000,1000,180,1.25,1.20097389432035,1.06133859356495,1.3640039310274,121540.801108495,3
"106","exponential_weight",10000,1000,180,1.5,1.68683272835223,1.45972188283732,1.91304824574734,122939.951231227,3
"107","exponential_weight",10000,1000,180,2,1.87847005812254,1.62995579686527,2.14622067033185,120475.491655028,3
"108","exponential_weight",10000,1000,180,2.8,2.84642045479162,2.49096663510842,3.23378168214437,120479.62586257,3
"109","exponential_weight",20000,1000,180,1.25,1.24355302216511,1.13720180174356,1.3737203061191,263874.808923223,3
"110","exponential_weight",20000,1000,180,1.5,1.50922791133653,1.37602230969485,1.64893622178438,265207.605617797,3
"111","exponential_weight",20000,1000,180,2,2.06622766358599,1.87936429798748,2.25974025201525,262612.356609033,3
"112","exponential_weight",20000,1000,180,2.8,2.6536894517714,2.40462995397308,2.92034401363985,264592.370160742,3
"113","exponential_weight",50000,1000,180,1.25,1.20747930269902,1.14323589853415,1.28514660826712,732098.771900538,3
"114","exponential_weight",50000,1000,180,1.5,1.46072857301695,1.37943241966805,1.54560920418031,731401.033440549,3
"115","exponential_weight",50000,1000,180,2,1.9689725738839,1.85322821449826,2.09610918584035,732623.73198028,3
"116","exponential_weight",50000,1000,180,2.8,2.76650337014683,2.60243021802812,2.93857660663296,724494.279426891,3
"117","exponential_weight",100000,1000,180,1.25,1.24569606723351,1.19701146801458,1.29671236580114,1563741.75055147,3
"118","exponential_weight",100000,1000,180,1.5,1.54213117739369,1.47639303281989,1.60266164353816,1572379.08622026,3
"119","exponential_weight",100000,1000,180,2,2.06506247048174,1.98712907619063,2.15521660905443,1566352.14835846,3
"120","exponential_weight",100000,1000,180,2.8,2.71730066952567,2.59504696810416,2.84008150570137,1561678.40676575,3
